fight_id,event_id,date,weight_class,winner,loser,win_by,method,round,time,time_format,title_fight,fight_of_night,performance_bonus,fight_name,referee,attendance,location,event_name,url
5500,508,2020-02-08,Heavyweight,Derrick Lewis,Ilir Latifi,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Dan Miragliotta,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/cefb47bcc04f540e
5499,508,2020-02-08,Middleweight,Trevin Giles,James Krause,S-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Middleweight Bout,Jacob Montalvo,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/11f7bac5037a184c
5498,508,2020-02-08,Women's Flyweight,Lauren Murphy,Andrea Lee,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Jeff Rexroad,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/cb56e868deaddac4
5497,508,2020-02-08,Welterweight,Khaos Williams,Alex Morono,KO/TKO,Punch,1,0:27,3 Rnd (5-5-5),False,False,True,Welterweight Bout,Kerry Hatley,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/ed499508be1e5532
5496,508,2020-02-08,Bantamweight,Mario Bautista,Miles Johns,KO/TKO,Flying Knee,2,1:41,3 Rnd (5-5-5),False,False,True,Bantamweight Bout,Dan Miragliotta,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/d3f44fedc561d2d5
5495,508,2020-02-08,Bantamweight,Domingo Pilarte,Journey Newson,Overturned,Punch,1,0:38,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Jacob Montalvo,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/5ab2a4fec735e0b2
5494,508,2020-02-08,Bantamweight,Andre Ewell,Jonathan Martinez,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Kerry Hatley,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/326b843cb2b7fd94
5493,508,2020-02-08,Featherweight,Youssef Zalal,Austin Lingo,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Jeff Rexroad,"17,401","Houston, Texas, USA",UFC 247: Jones vs. Reyes,http://www.ufcstats.com/fight-details/a6441acec6718f03
5492,507,2020-01-25,Heavyweight,Curtis Blaydes,Junior Dos Santos,KO/TKO,Punches,2,1:06,5 Rnd (5-5-5-5-5),False,False,False,Heavyweight Bout,Dan Miragliotta,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/037d2f426c916ffc
5491,507,2020-01-25,Welterweight,Michael Chiesa,Rafael Dos Anjos,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Kevin MacDonald,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/2ef54419defb2364
5490,507,2020-01-25,Flyweight,Alex Perez,Jordan Espinosa,SUB,Arm Triangle,1,2:33,3 Rnd (5-5-5),False,False,True,Flyweight Bout,Dan Miragliotta,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/7dcd5d8a44a284e5
5489,507,2020-01-25,Women's Strawweight,Angela Hill,Hannah Cifers,KO/TKO,Elbows,2,4:26,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Kevin MacDonald,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/b88b170a7fe40544
5488,507,2020-01-25,Light Heavyweight,Jamahal Hill,Darko Stosic,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Dan Miragliotta,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/6195d3e7c412c8a2
5487,507,2020-01-25,Middleweight,Bevon Lewis,Dequan Townsend,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Kevin MacDonald,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/3fd3b871e83434c5
5486,507,2020-01-25,Featherweight,Arnold Allen,Nik Lentz,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Wayne Spinola,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/ed94cdc0f2b97e15
5485,507,2020-01-25,Women's Flyweight,Justine Kish,Lucie Pudilova,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Kevin MacDonald,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/151c2bd6dfefb4b5
5484,507,2020-01-25,Bantamweight,Montel Jackson,Felipe Colares,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Dan Miragliotta,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/737e2781e4a7db5c
5483,507,2020-01-25,Women's Bantamweight,Sara McMann,Lina Lansberg,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Bantamweight Bout,Larry Carter,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/79161bde28636128
5482,507,2020-01-25,Bantamweight,Brett Johns,Tony Gravely,SUB,Rear Naked Choke,3,2:53,3 Rnd (5-5-5),False,True,False,Bantamweight Bout,Wayne Spinola,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/918c2efc59c1952e
5481,507,2020-01-25,Featherweight,Herbert Burns,Nate Landwehr,KO/TKO,Knee,1,2:43,3 Rnd (5-5-5),False,False,True,Featherweight Bout,Larry Carter,"14,533","Raleigh, North Carolina, USA",UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/fight-details/901dbd1e6463c4ba
5480,506,2020-01-18,Welterweight,Conor McGregor,Donald Cerrone,KO/TKO,Punches,1,0:40,5 Rnd (5-5-5-5-5),False,False,True,Welterweight Bout,Herb Dean,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/eed6c9aff2234b7a
5479,506,2020-01-18,Women's Bantamweight,Holly Holm,Raquel Pennington,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Bantamweight Bout,Jason Herzog,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/36032308b7e86fd0
5478,506,2020-01-18,Heavyweight,Aleksei Oleinik,Maurice Greene,SUB,Armbar,2,4:38,3 Rnd (5-5-5),False,False,True,Heavyweight Bout,Keith Peterson,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/702759500d47a059
5477,506,2020-01-18,Bantamweight,Brian Kelleher,Ode Osbourne,SUB,Guillotine Choke,1,2:49,3 Rnd (5-5-5),False,False,True,Bantamweight Bout,Mark Smith,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/4eff0432bd364a23
5476,506,2020-01-18,Lightweight,Diego Ferreira,Anthony Pettis,SUB,Rear Naked Choke,2,1:46,3 Rnd (5-5-5),False,False,True,Lightweight Bout,Herb Dean,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/32a8f38bd1d46e3e
5475,506,2020-01-18,Women's Flyweight,Roxanne Modafferi,Maycee Barber,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Jason Herzog,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/760b5b16b4931a77
5474,506,2020-01-18,Featherweight,Sodiq Yusuff,Andre Fili,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Chris Tognoni,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/5868c154789648f0
5473,506,2020-01-18,Flyweight,Askar Askarov,Tim Elliott,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Flyweight Bout,Keith Peterson,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/ff467a5f06a91a0f
5472,506,2020-01-18,Lightweight,Drew Dober,Nasrat Haqparast,KO/TKO,Punch,1,1:10,3 Rnd (5-5-5),False,False,True,Lightweight Bout,Mark Smith,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/63dd38f0dcc2ee88
5471,506,2020-01-18,Light Heavyweight,Aleksa Camur,Justin Ledet,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Herb Dean,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/6087c50c5f95a677
5470,506,2020-01-18,Women's Flyweight,Sabina Mazo,JJ Aldrich,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Chris Tognoni,"19,040","Las Vegas, Nevada, USA",UFC 246: McGregor vs. Cowboy,http://www.ufcstats.com/fight-details/96fe84d051847591
5469,505,2019-12-21,Featherweight,Chan Sung Jung,Frankie Edgar,KO/TKO,Punches,1,3:18,5 Rnd (5-5-5-5-5),False,False,True,Featherweight Bout,Marc Goddard,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/06f37329b223b451
5468,505,2019-12-21,Light Heavyweight,Volkan Oezdemir,Aleksandar Rakic,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Greg Kleynjans,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/2b8cae68963a40a9
5467,505,2019-12-21,Featherweight,Charles Jourdain,Dooho Choi,KO/TKO,Punches,2,4:32,3 Rnd (5-5-5),False,True,False,Featherweight Bout,Peter Hickmott,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/997ab1ea9fab5643
5466,505,2019-12-21,Light Heavyweight,Da-Un Jung,Mike Rodriguez,KO/TKO,Punch,1,1:04,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Marc Goddard,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/47e49e04e32be7e9
5465,505,2019-12-21,Middleweight,Junyong Park,Marc-Andre Barriault,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Thomas Fan,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/b3bd27affa038e9c
5464,505,2019-12-21,Bantamweight,Kyung Ho Kang,Liu Pingyuan,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Peter Hickmott,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/f93f794247af708a
5463,505,2019-12-21,Heavyweight,Ciryl Gane,Tanner Boser,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Marc Goddard,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/3637e661b6854b49
5462,505,2019-12-21,Featherweight,SeungWoo Choi,Suman Mokhtarian,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Greg Kleynjans,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/6ea23c2c30f85a89
5461,505,2019-12-21,Lightweight,Omar Morales,Dong Hyun Ma,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Thomas Fan,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/9140e6fdeaa7cd3f
5460,505,2019-12-21,Flyweight,Alexandre Pantoja,Matt Schnell,KO/TKO,Punch,1,4:17,3 Rnd (5-5-5),False,False,True,Flyweight Bout,Marc Goddard,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/5a5a65d8df176506
5459,505,2019-12-21,Bantamweight,Raoni Barcelos,Said Nurmagomedov,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Peter Hickmott,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/75523d31940c9344
5458,505,2019-12-21,Women's Strawweight,Amanda Lemos,Miranda Granger,SUB,Rear Naked Choke,1,3:43,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Greg Kleynjans,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/60e1b3ac3182f5b3
5457,505,2019-12-21,Bantamweight,Heili Alateng,Ryan Benoit,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Thomas Fan,"10,651","Busan, South Korea",UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/fight-details/15aa55a91cf848cf
5456,504,2019-12-14,Welterweight,Kamaru Usman,Colby Covington,KO/TKO,Punch,5,4:10,5 Rnd (5-5-5-5-5),True,True,False,UFC Welterweight Title Bout,Marc Goddard,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/82177c0f91d9618a
5455,504,2019-12-14,Featherweight,Alexander Volkanovski,Max Holloway,U-DEC,,5,5:00,5 Rnd (5-5-5-5-5),True,False,False,UFC Featherweight Title Bout,Jason Herzog,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/efc40ec41114d8fa
5454,504,2019-12-14,Women's Bantamweight,Amanda Nunes,Germaine de Randamie,U-DEC,,5,5:00,5 Rnd (5-5-5-5-5),True,False,False,UFC Women's Bantamweight Title Bout,Keith Peterson,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/36fcfd186a8d6df7
5453,504,2019-12-14,Bantamweight,Marlon Moraes,Jose Aldo,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Marc Goddard,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/b5ec939fd1edf048
5452,504,2019-12-14,Bantamweight,Petr Yan,Urijah Faber,KO/TKO,Kick,3,0:43,3 Rnd (5-5-5),False,False,True,Bantamweight Bout,Keith Peterson,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/a0c82ba11a373008
5451,504,2019-12-14,Welterweight,Geoff Neal,Mike Perry,KO/TKO,Punches,1,1:30,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Chris Tognoni,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/ad5ef8d8678ff97f
5450,504,2019-12-14,Women's Bantamweight,Irene Aldana,Ketlen Vieira,KO/TKO,Punch,1,4:51,3 Rnd (5-5-5),False,False,True,Women's Bantamweight Bout,Jason Herzog,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/c4eaeec8ac778b27
5449,504,2019-12-14,Middleweight,Omari Akhmedov,Ian Heinisch,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Marc Goddard,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/dd88960598219eba
5448,504,2019-12-14,Welterweight,Matt Brown,Ben Saunders,KO/TKO,Punches,2,4:55,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Keith Peterson,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/98dd88d83f57c17a
5447,504,2019-12-14,Featherweight,Chase Hooper,Daniel Teymur,KO/TKO,Elbows,1,4:34,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Jason Herzog,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/d42410f6f1039ab5
5446,504,2019-12-14,Flyweight,Brandon Moreno,Kai Kara-France,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Flyweight Bout,Chris Tognoni,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/1881b1e85cceee13
5445,504,2019-12-14,Women's Flyweight,Jessica Eye,Viviane Araujo,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Marc Goddard,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/35d0ef51fede263c
5444,504,2019-12-14,Middleweight,Punahele Soriano,Oskar Piechota,KO/TKO,Punch,1,3:17,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Chris Tognoni,"16,811","Las Vegas, Nevada, USA",UFC 245: Usman vs. Covington,http://www.ufcstats.com/fight-details/30523303e8d85c25
5443,503,2019-12-07,Heavyweight,Jairzinho Rozenstruik,Alistair Overeem,KO/TKO,Punch,5,4:56,5 Rnd (5-5-5-5-5),False,False,False,Heavyweight Bout,Dan Miragliotta,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/e91f289f1b9f9519
5442,503,2019-12-07,Women's Strawweight,Marina Rodriguez,Cynthia Calvillo,M-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Fernando Yamasaki,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/3b8cac9910af1c61
5441,503,2019-12-07,Heavyweight,Ben Rothwell,Stefan Struve,KO/TKO,Punches,2,4:57,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Dan Miragliotta,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/bbc8e8a69e9bd106
5440,503,2019-12-07,Women's Bantamweight,Aspen Ladd,Yana Kunitskaya,KO/TKO,Punches,3,0:33,3 Rnd (5-5-5),False,False,False,Women's Bantamweight Bout,Keith Peterson,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/b5365d22172e414b
5439,503,2019-12-07,Bantamweight,Cody Stamann,Song Yadong,M-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Kevin Mulhall,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/b87863a2de433824
5438,503,2019-12-07,Bantamweight,Rob Font,Ricky Simon,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Bantamweight Bout,Fernando Yamasaki,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/b9ff9ebe19ae6358
5437,503,2019-12-07,Welterweight,Tim Means,Thiago Alves,SUB,Guillotine Choke,1,2:38,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Keith Peterson,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/57d04160f5438654
5436,503,2019-12-07,Featherweight,Billy Quarantillo,Jacob Kilburn,SUB,Triangle Choke,2,3:18,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Kevin Mulhall,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/d9501c6985c1b38d
5435,503,2019-12-07,Featherweight,Bryce Mitchell,Matt Sayles,SUB,Other - Lock,1,4:20,3 Rnd (5-5-5),False,False,True,Featherweight Bout,Dan Miragliotta,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/fa3f04be9344804b
5434,503,2019-12-07,Lightweight,Joe Solecki,Matt Wiman,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Fernando Yamasaki,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/a3f89ad71e1caa81
5433,503,2019-12-07,Women's Strawweight,Virna Jandiroba,Mallory Martin,SUB,Rear Naked Choke,2,1:16,3 Rnd (5-5-5),False,False,False,Women's Strawweight Bout,Keith Peterson,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/652a956adab8ad0e
5432,503,2019-12-07,Middleweight,Makhmud Muradov,Trevor Smith,KO/TKO,Punch,3,4:09,3 Rnd (5-5-5),False,False,True,Middleweight Bout,Kevin Mulhall,"10,816","Washington, DC, USA",UFC Fight Night: Overeem vs. Rozenstruik,http://www.ufcstats.com/fight-details/81af3b60203d92df
5431,502,2019-11-16,Light Heavyweight,Jan Blachowicz,Jacare Souza,S-DEC,,5,5:00,5 Rnd (5-5-5-5-5),False,False,False,Light Heavyweight Bout,Kevin MacDonald,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/c04274c8caa505dd
5430,502,2019-11-16,Light Heavyweight,Mauricio Rua,Paul Craig,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Jerin Valel,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/c63edd25d2201a46
5429,502,2019-11-16,Lightweight,Charles Oliveira,Jared Gordon,KO/TKO,Punch,1,1:26,3 Rnd (5-5-5),False,False,True,Lightweight Bout,Osiris Maia,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/7afe2a15ae7359e9
5428,502,2019-11-16,Middleweight,Andre Muniz,Antonio Arroyo,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Camila Albuquerque,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/57b111b54a2d2323
5427,502,2019-11-16,Middleweight,Wellington Turman,Markus Perez,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Eduardo Herdy,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/9e1ecdb9a8856a8c
5426,502,2019-11-16,Welterweight,James Krause,Sergio Moraes,KO/TKO,Punch,3,4:19,3 Rnd (5-5-5),False,False,True,Welterweight Bout,Fernando Portella,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/aa232e53d285cc6d
5425,502,2019-11-16,Featherweight,Ricardo Ramos,Eduardo Garagorri,SUB,Rear Naked Choke,1,3:57,3 Rnd (5-5-5),False,False,True,Featherweight Bout,Camila Albuquerque,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/094790e50afae55e
5424,502,2019-11-16,Lightweight,Francisco Trinaldo,Bobby Green,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Eduardo Herdy,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/22307b580e0c8d0d
5423,502,2019-11-16,Welterweight,Randy Brown,Warlley Alves,SUB,Triangle Choke,2,1:22,3 Rnd (5-5-5),False,False,True,Welterweight Bout,Kevin MacDonald,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/e6a0f19af995c432
5422,502,2019-11-16,Featherweight,Douglas Silva de Andrade,Renan Barao,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Osiris Maia,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/80ce8f7d988d5e57
5421,502,2019-11-16,Women's Flyweight,Ariane Lipski,Isabela de Padua,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Flyweight Bout,Fernando Portella,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/1800ffbb34ac7ed8
5420,502,2019-11-16,Women's Bantamweight,Tracy Cortez,Vanessa Melo,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Women's Bantamweight Bout,Jerin Valel,"10,344","Sao Paulo, Sao Paulo, Brazil",UFC Fight Night: Blachowicz vs. Jacare,http://www.ufcstats.com/fight-details/18e1b0df8da7010e
