fight_id,fighter,w,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
5064,Stephen Thompson,L,0,47,107,0.43,47,107,0,0,0,0,0,0.0,28,70,9,20,10,17,47,107,0,0,0,0
5063,Curtis Blaydes,W,0,22,33,0.66,72,90,0,4,0,7,11,0.63,10,19,1,3,11,11,8,11,1,2,13,20
5063,Justin Willis,L,0,2,9,0.22,9,16,0,0,0,0,0,0.0,2,9,0,0,0,0,2,9,0,0,0,0
5062,John Makdessi,W,0,73,137,0.53,75,139,0,0,0,0,0,0.0,25,60,8,21,40,56,73,137,0,0,0,0
5062,Jesus Pinedo,L,0,37,113,0.32,37,114,0,0,0,0,0,0.0,18,74,10,18,9,21,37,113,0,0,0,0
5061,Jussier Formiga,W,0,26,51,0.5,51,78,0,7,0,3,5,0.6,19,43,5,6,2,2,15,35,2,2,9,14
5061,Deiveson Figueiredo,L,0,14,50,0.28,41,80,0,0,0,0,2,0.0,6,36,7,11,1,3,9,45,3,3,2,2
5060,Luis Pena,W,0,52,112,0.46,66,127,0,1,2,1,3,0.33,43,102,9,10,0,0,36,83,12,24,4,5
5060,Steven Peterson,L,0,34,85,0.4,57,109,1,2,0,4,8,0.5,15,63,9,12,10,10,27,75,7,10,0,0
5059,Maycee Barber,W,0,55,110,0.5,59,115,0,0,0,0,0,0.0,34,83,6,8,15,19,39,87,16,23,0,0
5059,JJ Aldrich,L,0,25,85,0.29,28,88,0,0,0,0,0,0.0,23,82,1,2,1,1,19,74,5,9,1,2
5058,Bryce Mitchell,W,0,17,44,0.38,28,56,2,1,1,0,3,0.0,7,29,7,11,3,4,16,41,1,3,0,0
5058,Bobby Moffett,L,0,9,42,0.21,25,63,2,4,1,5,8,0.62,5,37,1,2,3,3,8,41,1,1,0,0
5057,Marlon Vera,W,1,12,16,0.75,13,17,0,0,0,0,0,0.0,7,9,0,1,5,6,7,11,0,0,5,5
5057,Frankie Saenz,L,0,4,10,0.4,4,10,0,0,0,0,0,0.0,1,5,1,3,2,2,4,10,0,0,0,0
5056,Jennifer Maia,W,0,60,128,0.46,70,142,0,0,0,0,0,0.0,44,112,12,12,4,4,49,113,11,15,0,0
5056,Alexis Davis,L,0,72,122,0.59,107,174,0,2,0,1,2,0.5,16,54,28,37,28,31,50,94,21,27,1,1
5055,Randa Markos,W,0,13,26,0.5,20,33,1,2,0,1,1,1.0,9,21,4,4,0,1,0,13,5,5,8,8
5055,Angela Hill,L,0,2,7,0.28,2,7,0,0,0,0,0,0.0,1,6,1,1,0,0,2,5,0,2,0,0
5054,Chris Gutierrez,W,0,69,121,0.57,70,123,0,0,0,0,0,0.0,15,51,21,29,33,41,69,119,0,2,0,0
5054,Ryan MacDonald,L,0,15,75,0.2,15,75,0,0,0,0,3,0.0,4,56,1,6,10,13,15,74,0,1,0,0
5053,Jordan Espinosa,W,0,47,105,0.44,47,105,0,0,0,1,3,0.33,19,63,10,14,18,28,46,102,1,3,0,0
5053,Eric Shelton,L,0,25,81,0.3,25,81,0,0,0,0,0,0.0,18,69,1,3,6,9,25,79,0,2,0,0
5052,Jorge Masvidal,W,1,35,72,0.48,41,79,0,0,0,1,2,0.5,18,51,10,12,7,9,31,65,3,6,1,1
5052,Darren Till,L,1,21,43,0.48,22,44,0,0,0,1,1,1.0,17,39,3,3,1,1,20,39,1,2,0,2
5051,Leon Edwards,W,1,31,49,0.63,47,69,0,1,0,2,3,0.66,17,30,13,17,1,2,4,16,16,19,11,14
5051,Gunnar Nelson,L,0,9,18,0.5,27,38,0,1,0,3,4,0.75,3,10,4,5,2,3,4,12,5,6,0,0
5050,Dominick Reyes,W,0,44,121,0.36,47,124,0,0,0,0,2,0.0,16,81,16,26,12,14,41,117,3,4,0,0
5050,Volkan Oezdemir,L,0,35,99,0.35,48,112,0,0,0,1,7,0.14,24,81,4,6,7,12,30,91,5,7,0,1
5049,Nathaniel Wood,W,0,30,81,0.37,39,91,2,3,1,2,3,0.66,14,53,4,9,12,19,27,76,3,5,0,0
5049,Jose Quinonez,L,0,34,60,0.56,35,61,0,1,0,1,4,0.25,7,28,5,6,22,26,33,59,1,1,0,0
5048,Claudio Silva,W,0,19,38,0.5,35,56,4,5,0,3,5,0.6,10,28,2,3,7,7,11,26,1,1,7,11
5048,Danny Roberts,L,0,26,45,0.57,29,48,0,2,3,0,0,0.0,24,43,2,2,0,0,6,18,2,2,18,25
5047,Jack Marshman,W,0,31,149,0.2,31,149,0,0,0,0,0,0.0,19,135,10,11,2,3,31,149,0,0,0,0
5047,John Phillips,L,1,32,95,0.33,35,99,0,0,0,0,0,0.0,15,70,8,15,9,10,29,90,3,5,0,0
5046,Arnold Allen,W,1,37,111,0.33,41,117,0,0,0,0,0,0.0,25,90,10,13,2,8,35,102,0,1,2,8
5046,Jordan Rinaldi,L,0,30,104,0.28,30,105,0,0,0,0,3,0.0,5,61,6,13,19,30,30,103,0,1,0,0
5045,Marc Diakiese,W,1,63,106,0.59,80,125,0,2,0,3,4,0.75,19,56,22,25,22,25,55,94,6,9,2,3
5045,Joe Duffy,L,0,15,60,0.25,24,71,0,0,0,1,3,0.33,8,50,3,6,4,4,14,58,1,1,0,1
5044,Saparbeg Safarov,W,0,70,86,0.81,139,156,0,7,0,3,5,0.6,60,74,2,2,8,10,16,24,4,6,50,56
5044,Nicolae Negumereanu,L,0,11,27,0.4,20,36,0,0,0,0,0,0.0,5,17,3,7,3,3,7,19,4,8,0,0
5043,Dan Ige,W,1,10,17,0.58,10,17,1,1,0,1,1,1.0,7,14,3,3,0,0,4,8,0,0,6,9
5043,Danny Henry,L,0,4,7,0.57,4,7,0,0,0,0,0,0.0,2,5,1,1,1,1,4,7,0,0,0,0
5042,Molly McCann,W,0,107,197,0.54,110,200,2,2,1,2,11,0.18,81,167,13,16,13,14,90,169,12,21,5,7
5042,Priscila Cachoeira,L,0,75,234,0.32,77,238,0,0,0,0,0,0.0,54,206,15,21,6,7,68,222,7,12,0,0
5041,Mike Grundy,W,1,33,56,0.58,36,59,0,1,0,1,3,0.33,32,54,1,2,0,0,20,40,9,11,4,5
5041,Nad Narimani,L,0,22,95,0.23,22,95,0,0,0,0,1,0.0,16,82,1,5,5,8,20,91,2,4,0,0
5040,Junior Dos Santos,W,1,29,55,0.52,29,55,0,0,0,0,0,0.0,15,37,7,10,7,8,20,35,6,11,3,9
5040,Derrick Lewis,L,0,7,25,0.28,7,25,0,0,0,0,0,0.0,2,17,3,6,2,2,7,24,0,0,0,1
5039,Elizeu Zaleski dos Santos,W,0,6,9,0.66,10,13,1,2,0,1,1,1.0,4,6,1,1,1,2,3,4,0,0,3,5
5039,Curtis Millender,L,0,0,1,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5038,Niko Price,W,1,32,67,0.47,36,73,0,0,0,0,0,0.0,21,48,3,9,8,10,23,52,4,9,5,6
5038,Tim Means,L,0,31,48,0.64,35,54,0,1,0,1,1,1.0,27,44,3,3,1,1,24,39,1,2,6,7
5037,Blagoy Ivanov,W,0,72,178,0.4,73,179,0,0,0,0,0,0.0,50,156,19,19,3,3,70,175,2,3,0,0
5037,Ben Rothwell,L,0,70,163,0.42,70,163,0,0,0,0,0,0.0,47,135,6,10,17,18,69,162,1,1,0,0
5036,Beneil Dariush,W,0,37,65,0.56,41,69,1,4,0,2,5,0.4,22,47,12,14,3,4,17,39,10,14,10,12
5036,Drew Dober,L,0,31,58,0.53,38,66,0,0,0,0,0,0.0,17,44,9,9,5,5,17,43,14,15,0,0
5035,Omari Akhmedov,W,0,52,135,0.38,58,141,0,0,0,0,2,0.0,32,110,13,17,7,8,35,113,17,22,0,0
5035,Tim Boetsch,L,0,41,97,0.42,64,121,0,0,0,0,2,0.0,20,66,12,20,9,11,32,85,9,12,0,0
5034,Anthony Rocco Martin,W,0,50,152,0.32,70,172,0,1,1,0,0,0.0,29,123,4,5,17,24,48,150,2,2,0,0
5034,Sergio Moraes,L,0,19,83,0.22,24,88,0,2,0,3,3,1.0,13,75,5,7,1,1,19,82,0,0,0,1
5033,Yana Kunitskaya,W,0,98,223,0.43,113,239,0,0,0,1,1,1.0,35,138,27,40,36,45,78,197,19,23,1,3
5033,Marion Reneau,L,0,58,142,0.4,64,148,0,0,0,1,1,1.0,42,121,10,14,6,7,54,133,2,3,2,6
5032,Grant Dawson,W,0,57,128,0.44,86,166,1,5,0,6,11,0.54,48,115,2,5,7,8,28,75,5,12,24,41
5032,Julian Erosa,L,0,49,85,0.57,70,109,1,0,0,0,0,0.0,37,67,9,15,3,3,30,62,8,10,11,13
5031,Maurice Greene,W,0,70,161,0.43,72,163,0,0,0,0,0,0.0,42,114,10,20,18,27,58,145,12,16,0,0
5031,Jeff Hughes,L,0,66,143,0.46,67,144,0,0,0,0,1,0.0,42,107,11,15,13,21,62,139,4,4,0,0
5030,Matt Schnell,W,0,14,40,0.35,16,42,2,1,0,1,1,1.0,11,35,2,4,1,1,13,39,1,1,0,0
5030,Louis Smolka,L,0,13,24,0.54,14,25,0,0,0,0,0,0.0,9,17,1,2,3,5,12,23,0,0,1,1
5029,Alex Morono,W,0,25,55,0.45,25,55,1,2,1,0,0,0.0,22,50,3,5,0,0,10,28,0,0,15,27
5029,Zak Ottow,L,0,10,31,0.32,10,31,0,0,0,1,1,1.0,6,20,2,7,2,4,10,31,0,0,0,0
5028,Alex White,W,0,49,82,0.59,70,104,3,0,0,2,3,0.66,31,63,17,18,1,1,27,51,22,31,0,0
5028,Dan Moret,L,0,42,88,0.47,50,96,0,0,0,1,9,0.11,29,71,6,9,7,8,16,51,20,30,6,7
5027,Jon Jones,W,0,125,167,0.74,238,287,0,0,0,3,8,0.37,45,80,35,40,45,47,64,102,31,34,30,31
5027,Anthony Smith,L,0,36,66,0.54,45,75,0,0,0,0,0,0.0,15,40,9,14,12,12,31,59,5,7,0,0
5026,Kamaru Usman,W,0,141,194,0.72,336,390,0,7,0,2,6,0.33,56,104,83,87,2,3,27,73,78,82,36,39
5026,Tyron Woodley,L,0,34,51,0.66,60,79,0,0,0,0,1,0.0,12,28,18,19,4,4,10,24,24,27,0,0
5025,Ben Askren,W,0,0,1,0.0,3,5,1,0,0,1,2,0.5,0,1,0,0,0,0,0,1,0,0,0,0
5025,Robbie Lawler,L,0,26,29,0.89,30,33,0,1,0,1,1,1.0,21,24,5,5,0,0,1,2,9,9,16,18
5024,Weili Zhang,W,0,63,142,0.44,118,204,0,4,1,2,8,0.25,29,76,6,21,28,45,43,117,6,8,14,17
5024,Tecia Torres,L,0,30,62,0.48,33,65,0,0,0,0,1,0.0,14,41,5,7,11,14,25,54,2,3,3,5
5023,Pedro Munhoz,W,1,25,47,0.53,28,51,0,1,0,0,1,0.0,16,36,3,3,6,8,18,38,1,2,6,7
5023,Cody Garbrandt,L,0,21,60,0.35,21,60,0,0,0,0,0,0.0,19,50,1,6,1,4,20,59,0,0,1,1
5022,Zabit Magomedsharipov,W,0,70,129,0.54,83,146,0,4,0,3,8,0.37,43,95,12,17,15,17,60,117,1,1,9,11
5022,Jeremy Stephens,L,0,41,121,0.33,45,125,0,0,0,0,0,0.0,20,92,11,16,10,13,41,121,0,0,0,0
5021,Johnny Walker,W,1,4,8,0.5,4,8,0,0,0,0,0,0.0,4,8,0,0,0,0,1,2,0,0,3,6
5021,Misha Cirkunov,L,0,1,2,0.5,1,2,0,0,0,0,0,0.0,0,1,0,0,1,1,1,2,0,0,0,0
5020,Cody Stamann,W,0,48,121,0.39,49,122,0,0,0,0,8,0.0,21,77,19,30,8,14,46,117,2,4,0,0
5020,Alejandro Perez,L,0,41,121,0.33,51,133,0,0,0,1,2,0.5,17,87,8,13,16,21,33,108,3,8,5,5
5019,Diego Sanchez,W,0,56,87,0.64,61,92,0,5,0,4,4,1.0,37,63,13,18,6,6,7,28,10,11,39,48
5019,Mickey Gall,L,0,23,65,0.35,35,80,0,0,0,0,0,0.0,19,59,2,3,2,3,8,44,9,14,6,7
5018,Edmen Shahbazyan,W,1,13,21,0.61,13,21,0,0,0,0,0,0.0,13,20,0,0,0,1,4,10,7,7,2,4
5018,Charles Byrd,L,0,1,6,0.16,1,6,0,0,0,0,1,0.0,0,5,0,0,1,1,1,6,0,0,0,0
5017,Macy Chiasson,W,1,25,49,0.51,25,49,0,0,0,0,0,0.0,15,37,9,11,1,1,18,41,3,3,4,5
5017,Gina Mazany,L,0,14,25,0.56,24,36,0,0,0,0,0,0.0,6,16,6,7,2,2,13,24,1,1,0,0
5016,Hannah Cifers,W,1,67,155,0.43,91,182,0,0,0,0,0,0.0,21,83,31,48,15,24,54,138,8,8,5,9
5016,Polyana Viana,L,0,77,174,0.44,125,236,0,0,0,0,0,0.0,29,114,28,39,20,21,65,162,8,8,4,4
5015,Thiago Santos,W,1,52,104,0.5,52,104,0,1,0,1,1,1.0,21,58,5,10,26,36,38,82,1,1,13,21
5015,Jan Blachowicz,L,0,20,53,0.37,20,53,0,0,0,0,1,0.0,7,31,6,12,7,10,19,51,1,2,0,0
5014,Stefan Struve,W,0,0,3,0.0,2,7,1,2,0,1,1,1.0,0,2,0,1,0,0,0,3,0,0,0,0
5014,Marcos Rogerio de Lima,L,1,25,32,0.78,68,79,0,5,0,0,0,0.0,18,25,7,7,0,0,1,6,0,0,24,26
5013,Michal Oleksiejczuk,W,1,14,22,0.63,14,22,0,0,0,0,0,0.0,10,18,4,4,0,0,13,19,0,0,1,3
5013,Gian Villante,L,0,9,20,0.45,9,20,0,0,0,0,0,0.0,6,12,0,4,3,4,9,20,0,0,0,0
5012,Liz Carmouche,W,0,14,29,0.48,40,56,2,2,0,3,3,1.0,3,12,4,8,7,9,9,24,2,2,3,3
5012,Lucie Pudilova,L,0,33,105,0.31,57,133,2,1,1,0,1,0.0,13,77,3,6,17,22,15,81,2,4,16,20
5011,Petr Yan,W,0,80,155,0.51,102,180,0,0,0,2,5,0.4,61,131,16,20,3,4,61,134,15,17,4,4
5011,John Dodson,L,1,30,81,0.37,35,86,0,0,0,2,8,0.25,18,65,8,11,4,5,25,73,4,7,1,1
5010,Magomed Ankalaev,W,1,30,67,0.44,66,107,0,2,0,1,3,0.33,22,55,6,9,2,3,18,51,6,9,6,7
5010,Klidson Abreu,L,0,23,62,0.37,32,73,0,0,0,0,5,0.0,10,41,8,15,5,6,16,53,7,9,0,0
5009,Dwight Grant,W,1,20,53,0.37,22,55,0,0,0,0,0,0.0,14,47,2,2,4,4,12,44,2,3,6,6
5009,Carlo Pedersoli,L,0,17,45,0.37,17,45,0,0,0,1,5,0.2,7,32,9,11,1,2,14,41,3,4,0,0
5008,Chris Fishgold,W,0,14,32,0.43,19,39,2,5,0,5,10,0.5,13,31,1,1,0,0,8,21,4,5,2,6
5008,Daniel Teymur,L,0,17,33,0.51,31,50,0,1,0,1,1,1.0,14,29,3,3,0,1,7,20,1,2,9,11
5007,Gillian Robertson,W,0,5,8,0.62,10,14,1,7,3,2,4,0.5,5,7,0,1,0,0,4,7,0,0,1,1
5007,Veronica Macedo,L,0,23,41,0.56,35,59,0,1,2,1,1,1.0,21,38,2,3,0,0,8,25,2,2,13,14
5006,Damir Hadzovic,W,0,58,109,0.53,70,121,0,3,0,2,3,0.66,48,98,6,7,4,4,30,69,2,2,26,38
5006,Polo Reyes,L,0,24,107,0.22,26,109,0,0,0,0,0,0.0,13,88,4,12,7,7,24,105,0,2,0,0
5005,Ismail Naurdiev,W,0,63,103,0.61,105,157,1,4,2,0,1,0.0,36,70,14,16,13,17,36,70,6,7,21,26
5005,Michel Prazeres,L,0,15,35,0.42,25,47,0,3,1,3,13,0.23,11,29,2,4,2,2,11,30,1,1,3,4
5004,Diego Ferreira,W,0,83,284,0.29,91,293,1,0,0,0,0,0.0,55,237,18,36,10,11,69,264,10,15,4,5
5004,Rustam Khabilov,L,0,43,147,0.29,44,149,0,0,0,3,12,0.25,32,126,10,20,1,1,36,134,6,10,1,3
5003,Damir Ismagulov,W,0,64,150,0.42,64,150,0,0,0,0,0,0.0,25,85,30,51,9,14,64,150,0,0,0,0
5003,Joel Alvarez,L,0,38,127,0.29,38,127,0,0,0,0,0,0.0,26,107,5,11,7,9,37,126,1,1,0,0
5002,Francis Ngannou,W,0,6,10,0.6,6,10,0,0,0,0,0,0.0,6,10,0,0,0,0,3,6,1,1,2,3
5002,Cain Velasquez,L,0,1,3,0.33,1,3,0,0,0,0,1,0.0,0,1,1,1,0,1,1,3,0,0,0,0
5001,Paul Felder,W,0,55,119,0.46,70,134,0,0,0,0,0,0.0,31,79,4,8,20,32,48,109,7,10,0,0
5001,James Vick,L,0,61,121,0.5,69,129,0,0,0,0,0,0.0,24,75,16,21,21,25,57,112,4,9,0,0
5000,Cynthia Calvillo,W,0,82,192,0.42,82,192,0,0,0,0,6,0.0,41,139,17,24,24,29,79,186,3,6,0,0
5000,Cortney Casey,L,0,73,176,0.41,73,177,0,0,0,0,0,0.0,41,136,6,8,26,32,72,175,1,1,0,0
4999,Kron Gracie,W,0,2,10,0.2,3,11,1,1,0,1,2,0.5,1,6,0,0,1,4,2,10,0,0,0,0
4999,Alex Caceres,L,0,4,14,0.28,4,14,0,0,0,0,0,0.0,3,13,0,0,1,1,4,14,0,0,0,0
4998,Vicente Luque,W,1,163,241,0.67,164,242,2,1,1,0,0,0.0,132,209,17,17,14,15,140,216,16,17,7,8
4998,Bryan Barberena,L,1,169,355,0.47,195,382,0,0,0,0,1,0.0,146,324,16,23,7,8,147,319,14,21,8,15
4997,Andre Fili,W,0,98,226,0.43,98,226,0,0,0,0,0,0.0,65,179,9,16,24,31,98,226,0,0,0,0
4997,Myles Jury,L,1,76,143,0.53,81,148,0,2,0,0,0,0.0,47,110,10,11,19,22,72,134,0,0,4,9
4996,Aljamain Sterling,W,0,101,176,0.57,129,206,0,0,0,0,7,0.0,36,96,39,51,26,29,77,146,23,29,1,1
4996,Jimmie Rivera,L,0,24,84,0.28,36,97,0,1,0,0,0,0.0,8,59,7,16,9,9,17,77,7,7,0,0
4995,Manny Bermudez,W,0,7,10,0.7,14,19,1,2,0,1,1,1.0,3,6,4,4,0,0,2,4,1,1,4,5
4995,Benito Lopez,L,0,7,12,0.58,11,16,0,0,0,0,0,0.0,3,8,0,0,4,4,2,6,5,6,0,0
4994,Andrea Lee,W,0,111,209,0.53,118,216,0,0,0,0,2,0.0,47,132,34,46,30,31,98,190,11,17,2,2
4994,Ashlee Evans-Smith,L,0,66,225,0.29,71,230,0,2,0,2,10,0.2,38,178,20,36,8,11,56,214,8,9,2,2
4993,Nik Lentz,W,0,71,122,0.58,79,130,1,2,0,5,19,0.26,39,88,16,18,16,16,55,105,16,17,0,0
4993,Scott Holtzman,L,0,54,122,0.44,86,157,0,0,0,0,0,0.0,39,99,13,21,2,2,40,107,7,8,7,7
4992,Luke Sanders,W,1,39,75,0.52,41,78,0,0,0,0,1,0.0,26,58,6,8,7,9,34,70,2,2,3,3
4992,Renan Barao,L,0,40,78,0.51,41,79,0,0,0,0,0,0.0,10,33,27,41,3,4,34,72,6,6,0,0
4991,Emily Whitmire,W,0,3,5,0.6,8,11,1,2,0,1,1,1.0,2,4,0,0,1,1,3,5,0,0,0,0
4991,Alexandra Albu,L,0,2,5,0.4,2,6,0,0,0,0,0,0.0,2,5,0,0,0,0,2,5,0,0,0,0
4990,Israel Adesanya,W,0,65,132,0.49,65,132,0,0,0,0,0,0.0,27,79,9,22,29,31,63,129,2,3,0,0
4990,Anderson Silva,L,0,31,72,0.43,34,75,0,0,0,0,0,0.0,16,49,8,12,7,11,26,67,5,5,0,0
4989,Lando Vannata,W,0,20,40,0.5,39,64,1,2,0,1,1,1.0,18,37,0,1,2,2,2,4,0,0,18,36
4989,Marcos Mariano,L,0,3,9,0.33,4,11,0,0,0,0,0,0.0,2,7,0,0,1,2,1,7,0,0,2,2
4988,Ricky Simon,W,2,54,137,0.39,66,150,0,2,0,4,5,0.8,40,116,9,16,5,5,38,114,0,0,16,23
4988,Rani Yahya,L,0,47,186,0.25,52,195,0,0,0,0,9,0.0,29,159,10,14,8,13,47,186,0,0,0,0
4987,Montana De La Rosa,W,0,21,35,0.6,79,101,3,7,0,2,3,0.66,20,34,1,1,0,0,7,19,0,0,14,16
4987,Nadia Kassem,L,0,5,7,0.71,15,20,0,0,0,0,0,0.0,1,3,1,1,3,3,3,4,1,1,1,2
4986,Jimmy Crute,W,1,14,32,0.43,17,36,0,0,0,0,0,0.0,7,23,2,3,5,6,9,23,0,0,5,9
4986,Sam Alvey,L,0,3,14,0.21,3,14,0,0,0,0,1,0.0,3,14,0,0,0,0,3,14,0,0,0,0
4985,Devonte Smith,W,1,19,43,0.44,19,43,0,0,0,0,0,0.0,14,34,1,4,4,5,15,38,0,0,4,5
4985,Dong Hyun Ma,L,0,1,9,0.11,1,9,0,0,0,0,0,0.0,0,4,0,1,1,4,1,9,0,0,0,0
4984,Shane Young,W,1,120,308,0.38,121,309,0,0,0,0,2,0.0,69,237,32,46,19,25,119,307,1,1,0,0
4984,Austin Arnett,L,0,77,209,0.36,78,210,0,0,0,0,0,0.0,72,201,3,6,2,2,76,208,1,1,0,0
4983,Kai Kara-France,W,0,58,168,0.34,60,170,0,0,0,2,7,0.28,33,134,17,24,8,10,55,164,1,2,2,2
4983,Raulian Paiva,L,0,67,184,0.36,71,188,1,1,0,0,4,0.0,36,140,21,33,10,11,61,170,1,4,5,10
4982,Kyung Ho Kang,W,1,26,58,0.44,30,62,1,1,0,1,1,1.0,19,46,7,12,0,0,15,40,11,18,0,0
4982,Teruto Ishihara,L,1,17,47,0.36,18,48,0,0,0,0,0,0.0,12,36,1,5,4,6,11,35,6,10,0,2
4981,Jalin Turner,W,1,9,17,0.52,9,17,0,1,0,0,0,0.0,6,14,3,3,0,0,5,12,1,1,3,4
4981,Callan Potter,L,0,3,4,0.75,3,4,0,0,0,0,1,0.0,1,2,0,0,2,2,3,4,0,0,0,0
4980,Jonathan Martinez,W,0,47,87,0.54,63,110,0,4,1,1,2,0.5,27,55,5,9,15,23,18,46,4,5,25,36
4980,Wuliji Buren,L,0,17,31,0.54,24,40,1,7,2,3,6,0.5,8,19,5,8,4,4,12,24,0,0,5,7
4979,Marlon Moraes,W,1,10,23,0.43,12,25,1,2,0,0,0,0.0,8,17,0,2,2,4,7,18,0,0,3,5
4979,Raphael Assuncao,L,0,2,12,0.16,3,13,0,0,0,0,0,0.0,1,10,0,0,1,2,2,12,0,0,0,0
4978,Jose Aldo,W,0,26,50,0.52,26,50,0,0,0,0,0,0.0,18,36,6,9,2,5,19,43,7,7,0,0
4978,Renato Moicano,L,0,24,53,0.45,24,53,0,0,0,0,0,0.0,17,40,1,4,6,9,24,53,0,0,0,0
4977,Demian Maia,W,0,0,1,0.0,8,9,2,1,0,2,4,0.5,0,1,0,0,0,0,0,1,0,0,0,0
4977,Lyman Good,L,0,0,2,0.0,0,2,0,0,0,0,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
4976,Charles Oliveira,W,0,28,58,0.48,31,61,1,1,0,1,1,1.0,21,42,4,12,3,4,21,45,7,13,0,0
4976,David Teymur,L,1,26,53,0.49,31,59,0,0,0,0,0,0.0,16,40,6,8,4,5,23,47,0,0,3,6
4975,Johnny Walker,W,1,7,8,0.87,7,8,0,0,0,0,0,0.0,6,7,0,0,1,1,4,4,0,0,3,4
4975,Justin Ledet,L,0,0,4,0.0,0,4,0,0,0,0,0,0.0,0,4,0,0,0,0,0,4,0,0,0,0
4974,Livinha Souza,W,0,23,65,0.35,75,118,3,2,0,4,10,0.4,14,49,6,10,3,6,15,46,3,3,5,16
4974,Sarah Frota,L,0,32,90,0.35,78,143,0,0,0,0,0,0.0,23,72,7,12,2,6,23,80,4,4,5,6
4973,Markus Perez,W,0,16,32,0.5,19,35,1,1,0,1,7,0.14,9,24,5,6,2,2,12,23,4,9,0,0
4973,Anthony Hernandez,L,0,17,35,0.48,21,39,0,0,0,0,0,0.0,15,32,0,1,2,2,6,19,11,16,0,0
4972,Mara Romero Borella,W,0,29,83,0.34,84,140,0,2,0,2,5,0.4,14,64,7,9,8,10,15,62,5,9,9,12
4972,Taila Santos,L,0,36,100,0.36,57,123,2,1,0,1,1,1.0,17,69,10,20,9,11,27,89,9,11,0,0
4971,Thiago Alves,W,0,83,135,0.61,91,143,0,0,0,0,1,0.0,45,90,16,21,22,24,68,120,15,15,0,0
4971,Max Griffin,L,1,112,154,0.72,117,159,0,2,1,2,4,0.5,77,115,35,39,0,0,76,108,36,44,0,2
4970,Jairzinho Rozenstruik,W,1,19,27,0.7,26,34,0,0,1,0,0,0.0,15,23,0,0,4,4,9,17,5,5,5,5
4970,Junior Albini,L,0,18,27,0.66,26,35,0,4,0,2,6,0.33,7,16,3,3,8,8,15,22,1,2,2,3
4969,Geraldo de Freitas,W,0,49,76,0.64,68,96,0,11,2,6,9,0.66,31,54,14,18,4,4,33,56,13,16,3,4
4969,Felipe Colares,L,0,21,51,0.41,28,60,0,4,0,3,8,0.37,11,36,6,8,4,7,12,39,8,9,1,3
4968,Said Nurmagomedov,W,1,17,24,0.7,17,24,0,0,0,0,0,0.0,6,13,6,6,5,5,12,19,5,5,0,0
4968,Ricardo Ramos,L,0,2,8,0.25,2,8,0,0,0,0,0,0.0,1,5,1,2,0,1,2,8,0,0,0,0
4967,Rogerio Bontorin,W,0,40,77,0.51,52,89,2,2,1,1,3,0.33,27,62,11,12,2,3,33,70,6,6,1,1
4967,Magomed Bibulatov,L,0,58,98,0.59,66,107,0,0,0,4,8,0.5,21,57,35,39,2,2,41,78,14,16,3,4
4966,Henry Cejudo,W,1,18,23,0.78,18,23,0,0,0,0,0,0.0,17,22,1,1,0,0,3,6,0,0,15,17
4966,TJ Dillashaw,L,0,1,3,0.33,1,3,0,0,0,0,0,0.0,0,1,0,0,1,2,1,3,0,0,0,0
4965,Allen Crowder,W,0,12,30,0.4,16,34,1,2,0,1,3,0.33,12,30,0,0,0,0,8,25,1,2,3,3
4965,Greg Hardy,L,0,29,64,0.45,35,70,0,0,0,0,0,0.0,21,56,5,5,3,3,17,51,6,7,6,6
4964,Gregor Gillespie,W,0,51,71,0.71,73,95,0,7,1,6,11,0.54,38,58,10,10,3,3,1,11,6,9,44,51
4964,Yancy Medeiros,L,0,1,12,0.08,1,12,0,0,1,0,0,0.0,1,11,0,1,0,0,1,11,0,0,0,1
4963,Joseph Benavidez,W,1,21,50,0.42,37,72,0,2,2,7,12,0.58,7,30,6,8,8,12,20,44,0,2,1,4
4963,Dustin Ortiz,L,0,49,87,0.56,93,136,0,2,1,3,8,0.37,21,54,28,32,0,1,20,55,22,23,7,9
4962,Paige VanZant,W,0,17,27,0.62,38,56,2,1,0,0,1,0.0,13,23,1,1,3,3,5,13,0,0,12,14
4962,Rachael Ostovich,L,0,10,14,0.71,13,18,0,4,0,4,4,1.0,7,11,2,2,1,1,8,11,0,0,2,3
4961,Glover Teixeira,W,0,6,11,0.54,20,26,1,3,0,1,3,0.33,6,11,0,0,0,0,0,3,0,0,6,8
4961,Karl Roberson,L,1,24,30,0.8,29,35,0,2,0,0,0,0.0,22,28,2,2,0,0,1,3,6,6,17,21
4960,Donald Cerrone,W,1,80,162,0.49,81,163,0,0,0,1,1,1.0,58,136,18,22,4,4,52,124,14,22,14,16
4960,Alexander Hernandez,L,0,49,105,0.46,54,110,0,0,0,0,2,0.0,20,59,25,42,4,4,32,82,17,23,0,0
4959,Joanne Calderwood,W,0,85,172,0.49,121,213,2,4,1,1,3,0.33,47,117,18,32,20,23,57,136,14,19,14,17
