fight_id,fighter,round,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
5534,Serghei Spivac,1,0,10,27,0.37,13,31,0,0,0,0,0,0.0,10,27,0,0,0,0,9,26,1,1,0,0
5534,Marcin Tybura,2,0,5,21,0.23,30,51,0,1,0,0,2,0.0,2,16,3,5,0,0,2,17,3,4,0,0
5534,Serghei Spivac,2,0,11,23,0.47,15,29,0,0,0,0,1,0.0,9,21,2,2,0,0,7,17,4,6,0,0
5534,Marcin Tybura,3,0,15,40,0.37,37,70,0,1,0,1,5,0.2,14,36,1,4,0,0,4,21,2,4,9,15
5534,Serghei Spivac,3,0,5,33,0.15,12,41,0,0,0,0,0,0.0,4,32,1,1,0,0,4,31,1,2,0,0
5533,Luis Pena,1,0,21,33,0.63,30,49,0,1,0,0,0,0.0,19,31,0,0,2,2,5,13,2,3,14,17
5533,Steve Garcia,1,0,15,26,0.57,26,38,0,0,0,1,1,1.0,10,20,1,2,4,4,11,21,1,1,3,4
5533,Luis Pena,2,0,6,6,1.0,25,37,1,1,0,0,1,0.0,5,5,1,1,0,0,1,1,0,0,5,5
5533,Steve Garcia,2,0,4,7,0.57,47,74,0,0,0,0,0,0.0,4,7,0,0,0,0,2,5,0,0,2,2
5533,Luis Pena,3,0,0,3,0.0,3,9,0,1,0,0,0,0.0,0,2,0,1,0,0,0,1,0,0,0,2
5533,Steve Garcia,3,0,2,6,0.33,25,41,1,0,0,0,0,0.0,1,5,1,1,0,0,1,1,0,0,1,5
5532,Jordan Griffin,1,0,5,8,0.62,7,10,2,0,0,0,1,0.0,5,8,0,0,0,0,4,7,1,1,0,0
5532,TJ Brown,1,0,18,24,0.75,56,70,0,1,0,4,4,1.0,13,18,5,5,0,1,2,6,7,7,9,11
5532,Jordan Griffin,2,0,10,15,0.66,13,18,1,0,0,0,0,0.0,8,13,2,2,0,0,5,10,2,2,3,3
5532,TJ Brown,2,0,14,23,0.6,35,49,0,3,0,3,3,1.0,13,21,1,2,0,0,7,16,3,3,4,4
5531,Aalon Cruz,1,0,2,12,0.16,2,12,0,0,0,0,1,0.0,2,4,0,4,0,4,2,12,0,0,0,0
5531,Spike Carlyle,1,0,20,29,0.68,29,38,0,1,0,0,0,0.0,19,27,0,1,1,1,2,6,4,5,14,18
5530,Sean Brady,1,0,19,45,0.42,19,45,0,0,0,0,2,0.0,9,33,2,2,8,10,19,45,0,0,0,0
5530,Ismail Naurdiev,1,0,28,66,0.42,28,66,0,0,0,0,0,0.0,12,48,8,8,8,10,24,59,4,7,0,0
5530,Sean Brady,2,0,18,26,0.69,34,47,0,3,0,2,4,0.5,12,20,1,1,5,5,9,17,0,0,9,9
5530,Ismail Naurdiev,2,0,6,14,0.42,7,15,0,0,0,0,1,0.0,2,10,2,2,2,2,6,13,0,1,0,0
5530,Sean Brady,3,0,10,20,0.5,72,99,1,3,0,2,3,0.66,9,18,0,0,1,2,4,11,1,1,5,8
5530,Ismail Naurdiev,3,0,3,7,0.42,3,7,0,0,0,0,0,0.0,2,6,0,0,1,1,3,7,0,0,0,0
5529,Paul Felder,1,0,16,42,0.38,17,43,0,0,0,0,0,0.0,5,25,6,9,5,8,15,41,1,1,0,0
5529,Dan Hooker,1,0,24,46,0.52,25,47,0,0,0,0,0,0.0,7,25,2,2,15,19,24,46,0,0,0,0
5529,Paul Felder,2,0,26,48,0.54,27,50,0,0,0,0,0,0.0,10,29,6,8,10,11,25,45,1,3,0,0
5529,Dan Hooker,2,0,26,43,0.6,27,44,0,0,0,0,0,0.0,15,30,3,4,8,9,26,43,0,0,0,0
5529,Paul Felder,3,0,28,57,0.49,28,57,0,0,0,0,1,0.0,14,39,7,8,7,10,27,51,1,6,0,0
5529,Dan Hooker,3,0,39,63,0.61,39,63,0,0,0,0,0,0.0,29,50,3,5,7,8,38,61,1,2,0,0
5529,Paul Felder,4,0,25,47,0.53,27,49,0,0,0,0,0,0.0,22,44,0,0,3,3,23,45,2,2,0,0
5529,Dan Hooker,4,0,15,36,0.41,18,39,0,0,0,0,2,0.0,8,29,2,2,5,5,15,35,0,1,0,0
5529,Paul Felder,5,0,15,36,0.41,20,44,0,0,0,0,0,0.0,13,33,0,1,2,2,15,36,0,0,0,0
5529,Dan Hooker,5,0,18,33,0.54,24,41,0,1,0,1,3,0.33,13,27,0,0,5,6,17,32,1,1,0,0
5528,Jimmy Crute,1,0,2,8,0.25,13,23,1,4,0,8,10,0.8,2,7,0,1,0,0,2,6,0,2,0,0
5528,Michal Oleksiejczuk,1,0,3,6,0.5,7,10,0,0,0,0,0,0.0,3,6,0,0,0,0,3,6,0,0,0,0
5527,Karolina Kowalkiewicz,1,0,19,40,0.47,24,46,0,0,0,0,0,0.0,10,27,2,4,7,9,17,36,2,4,0,0
5527,Xiaonan Yan,1,0,36,69,0.52,41,75,0,2,0,2,3,0.66,23,53,6,9,7,7,28,58,2,3,6,8
5527,Karolina Kowalkiewicz,2,0,14,35,0.4,16,37,0,0,0,0,1,0.0,8,24,2,6,4,5,13,33,1,2,0,0
5527,Xiaonan Yan,2,0,39,74,0.52,47,83,0,1,0,2,2,1.0,28,60,6,6,5,8,31,63,5,7,3,4
5527,Karolina Kowalkiewicz,3,0,5,10,0.5,11,20,1,0,0,0,0,0.0,1,4,3,4,1,2,5,10,0,0,0,0
5527,Xiaonan Yan,3,0,18,35,0.51,69,96,0,0,0,1,1,1.0,8,25,8,8,2,2,14,30,0,0,4,5
5526,Ben Sosoli,1,0,5,17,0.29,5,17,0,0,0,0,0,0.0,4,16,1,1,0,0,5,17,0,0,0,0
5526,Marcos Rogerio de Lima,1,1,19,34,0.55,19,34,0,0,0,0,0,0.0,15,30,2,2,2,2,18,33,0,0,1,1
5525,Brad Riddell,1,1,3,5,0.6,9,11,0,1,0,0,0,0.0,3,4,0,0,0,1,2,4,0,0,1,1
5525,Magomed Mustafaev,1,0,12,17,0.7,15,20,0,0,0,4,4,1.0,2,4,3,6,7,7,1,3,4,6,7,8
5525,Brad Riddell,2,0,17,29,0.58,20,32,0,0,0,0,0,0.0,8,17,5,8,4,4,15,27,2,2,0,0
5525,Magomed Mustafaev,2,0,12,22,0.54,15,25,0,0,0,3,3,1.0,6,14,3,4,3,4,7,17,4,4,1,1
5525,Brad Riddell,3,0,18,38,0.47,31,54,0,1,0,1,1,1.0,10,28,7,9,1,1,3,14,1,1,14,23
5525,Magomed Mustafaev,3,0,4,7,0.57,6,11,0,0,0,1,4,0.25,2,5,1,1,1,1,4,7,0,0,0,0
5524,Kevin Aguilar,1,0,9,28,0.32,9,28,0,0,0,0,0,0.0,4,22,3,4,2,2,9,28,0,0,0,0
5524,Zubaira Tukhugov,1,2,28,36,0.77,28,37,0,0,0,0,0,0.0,26,34,2,2,0,0,15,22,0,0,13,14
5523,Jalin Turner,1,0,22,39,0.56,25,43,2,1,0,0,1,0.0,9,19,13,20,0,0,7,19,6,11,9,9
5523,Josh Culibao,1,0,8,18,0.44,8,20,0,0,0,0,2,0.0,4,12,3,5,1,1,5,14,3,4,0,0
5523,Jalin Turner,2,0,33,52,0.63,65,86,1,3,0,0,0,0.0,29,46,4,5,0,1,7,18,3,4,23,30
5523,Josh Culibao,2,0,4,10,0.4,4,10,0,0,0,0,1,0.0,3,9,1,1,0,0,4,9,0,1,0,0
5522,Jake Matthews,1,1,10,19,0.52,36,46,0,2,0,1,1,1.0,10,18,0,1,0,0,6,12,1,1,3,6
5522,Emil Meek,1,0,2,14,0.14,6,21,0,0,0,0,0,0.0,1,10,0,0,1,4,2,12,0,2,0,0
5522,Jake Matthews,2,0,9,12,0.75,21,24,0,1,0,2,2,1.0,8,11,1,1,0,0,9,12,0,0,0,0
5522,Emil Meek,2,0,15,30,0.5,35,55,0,0,0,0,0,0.0,12,26,2,3,1,1,3,15,4,6,8,9
5522,Jake Matthews,3,0,14,42,0.33,14,42,0,0,0,1,4,0.25,14,41,0,1,0,0,11,38,3,4,0,0
5522,Emil Meek,3,0,33,74,0.44,44,86,0,0,0,0,1,0.0,22,59,8,9,3,6,14,51,17,21,2,2
5521,Callan Potter,1,0,7,15,0.46,8,17,0,1,0,1,1,1.0,6,14,1,1,0,0,5,12,2,3,0,0
5521,Kenan Song,1,1,17,35,0.48,21,40,0,0,0,0,0,0.0,12,29,5,6,0,0,14,29,2,5,1,1
5520,Kai Kara-France,1,0,19,78,0.24,19,78,0,0,0,0,0,0.0,11,63,4,7,4,8,17,75,2,3,0,0
5520,Tyson Nam,1,0,13,53,0.24,15,55,0,0,0,0,1,0.0,10,47,2,5,1,1,12,50,1,3,0,0
5520,Kai Kara-France,2,0,25,80,0.31,25,80,0,0,0,0,1,0.0,13,64,3,7,9,9,23,76,2,4,0,0
5520,Tyson Nam,2,0,18,45,0.4,18,45,0,0,0,0,0,0.0,11,37,6,7,1,1,17,43,1,2,0,0
5520,Kai Kara-France,3,0,34,99,0.34,34,99,0,0,0,0,3,0.0,27,91,2,3,5,5,32,95,1,2,1,2
5520,Tyson Nam,3,0,19,55,0.34,19,55,0,0,0,0,3,0.0,13,47,3,5,3,3,19,53,0,2,0,0
5519,Loma Lookboonmee,1,0,22,45,0.48,25,49,0,0,0,0,0,0.0,9,21,4,11,9,13,20,41,2,4,0,0
5519,Angela Hill,1,0,19,46,0.41,23,51,0,1,0,1,1,1.0,16,38,3,8,0,0,12,31,4,10,3,5
5519,Loma Lookboonmee,2,0,11,24,0.45,16,35,0,0,0,1,1,1.0,4,17,4,4,3,3,8,20,3,3,0,1
5519,Angela Hill,2,0,10,26,0.38,24,51,1,0,0,0,1,0.0,9,22,1,4,0,0,8,18,2,8,0,0
5519,Loma Lookboonmee,3,0,20,61,0.32,27,72,0,0,0,0,0,0.0,11,45,7,14,2,2,15,54,5,7,0,0
5519,Angela Hill,3,0,19,54,0.35,23,61,0,0,0,0,2,0.0,13,41,4,10,2,3,11,41,8,13,0,0
5518,Priscila Cachoeira,1,1,8,18,0.44,8,18,0,0,0,0,0,0.0,8,18,0,0,0,0,8,17,0,0,0,1
5518,Shana Dobson,1,0,5,11,0.45,5,11,0,0,0,0,0,0.0,4,9,1,2,0,0,5,11,0,0,0,0
5517,Corey Anderson,1,0,11,27,0.4,11,27,0,0,0,0,0,0.0,4,19,3,4,4,4,11,27,0,0,0,0
5517,Jan Blachowicz,1,1,13,31,0.41,13,31,0,0,0,0,0,0.0,11,27,1,3,1,1,12,29,0,1,1,1
5516,Diego Sanchez,1,0,10,22,0.45,11,23,0,0,0,0,3,0.0,2,11,3,5,5,6,10,21,0,1,0,0
5516,Michel Pereira,1,0,16,27,0.59,16,27,0,0,0,0,0,0.0,3,11,11,14,2,2,12,22,4,5,0,0
5516,Diego Sanchez,2,0,13,27,0.48,14,28,0,0,0,0,2,0.0,3,9,7,12,3,6,12,26,1,1,0,0
5516,Michel Pereira,2,0,19,37,0.51,19,37,0,0,0,1,1,1.0,8,24,8,10,3,3,18,36,1,1,0,0
5516,Diego Sanchez,3,0,2,15,0.13,4,17,0,0,0,0,1,0.0,1,14,0,0,1,1,1,14,0,0,1,1
5516,Michel Pereira,3,1,18,27,0.66,21,30,0,0,0,1,1,1.0,9,17,9,9,0,1,9,17,5,5,4,5
5515,Montana De La Rosa,1,0,8,18,0.44,16,27,0,2,0,0,2,0.0,3,12,3,4,2,2,3,10,4,6,1,2
5515,Mara Romero Borella,1,0,11,20,0.55,23,33,0,0,0,1,1,1.0,5,14,2,2,4,4,3,11,5,6,3,3
5515,Montana De La Rosa,2,0,7,15,0.46,23,40,0,3,0,1,1,1.0,6,14,1,1,0,0,2,10,0,0,5,5
5515,Mara Romero Borella,2,0,5,11,0.45,14,20,0,0,0,0,1,0.0,4,10,0,0,1,1,5,11,0,0,0,0
5515,Montana De La Rosa,3,1,12,34,0.35,35,61,1,1,0,0,0,0.0,6,25,4,5,2,4,9,31,0,0,3,3
5515,Mara Romero Borella,3,0,7,22,0.31,27,46,0,0,0,0,0,0.0,6,20,1,2,0,0,7,22,0,0,0,0
5514,Brok Weaver,1,0,5,9,0.55,6,10,1,0,0,0,0,0.0,3,6,0,0,2,3,4,7,0,1,1,1
5514,Kazula Vargas,1,0,15,29,0.51,50,64,0,0,0,1,2,0.5,6,14,5,10,4,5,9,21,3,5,3,3
5513,Rogerio Bontorin,1,0,7,14,0.5,19,26,0,0,0,0,2,0.0,2,9,4,4,1,1,3,10,4,4,0,0
5513,Ray Borg,1,0,8,13,0.61,13,18,0,2,0,2,4,0.5,8,12,0,1,0,0,2,6,1,2,5,5
5513,Rogerio Bontorin,2,0,1,2,0.5,1,2,0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,1,1,1
5513,Ray Borg,2,0,10,11,0.9,17,18,0,2,0,2,6,0.33,10,11,0,0,0,0,0,1,3,3,7,7
5513,Rogerio Bontorin,3,0,1,4,0.25,4,7,0,0,0,0,0,0.0,0,3,1,1,0,0,0,3,1,1,0,0
5513,Ray Borg,3,0,17,21,0.8,30,38,0,2,0,6,9,0.66,17,21,0,0,0,0,0,0,8,11,9,10
5512,Lando Vannata,1,0,29,51,0.56,29,51,0,0,0,0,0,0.0,14,30,6,10,9,11,29,51,0,0,0,0
5512,Yancy Medeiros,1,0,23,51,0.45,23,51,0,0,0,0,0,0.0,9,36,6,7,8,8,23,51,0,0,0,0
5512,Lando Vannata,2,0,34,65,0.52,35,66,0,0,0,0,2,0.0,9,38,12,13,13,14,33,62,1,3,0,0
5512,Yancy Medeiros,2,0,21,58,0.36,21,58,0,0,0,0,1,0.0,17,54,4,4,0,0,21,58,0,0,0,0
5512,Lando Vannata,3,0,36,72,0.5,36,72,0,0,0,0,1,0.0,13,39,11,15,12,18,36,72,0,0,0,0
5512,Yancy Medeiros,3,0,24,84,0.28,24,84,0,0,0,0,0,0.0,16,73,4,6,4,5,22,82,2,2,0,0
5511,Tim Means,1,0,24,54,0.44,24,54,0,0,0,1,1,1.0,8,31,10,17,6,6,24,51,0,3,0,0
5511,Daniel Rodriguez,1,1,24,60,0.4,24,60,0,0,0,0,0,0.0,16,51,4,5,4,4,24,59,0,1,0,0
5511,Tim Means,2,0,17,41,0.41,17,41,0,0,0,0,2,0.0,11,30,2,7,4,4,17,41,0,0,0,0
5511,Daniel Rodriguez,2,0,25,61,0.4,25,61,1,0,0,0,0,0.0,21,56,1,2,3,3,25,60,0,1,0,0
5510,John Dodson,1,0,15,23,0.65,22,30,0,0,0,0,0,0.0,9,17,5,5,1,1,13,20,2,3,0,0
5510,Nathaniel Wood,1,0,23,55,0.41,33,65,0,0,0,1,1,1.0,13,34,4,12,6,9,20,51,2,3,1,1
5510,John Dodson,2,0,18,41,0.43,23,46,0,0,0,0,0,0.0,16,39,0,0,2,2,16,39,2,2,0,0
5510,Nathaniel Wood,2,0,21,41,0.51,33,56,0,0,0,0,0,0.0,9,26,2,3,10,12,18,38,3,3,0,0
5510,John Dodson,3,1,6,8,0.75,12,15,0,0,0,0,0,0.0,6,8,0,0,0,0,2,3,0,0,4,5
5510,Nathaniel Wood,3,0,2,3,0.66,2,3,0,0,0,0,0,0.0,2,3,0,0,0,0,2,3,0,0,0,0
5509,Jim Miller,1,0,20,46,0.43,21,48,0,0,0,0,1,0.0,11,35,3,4,6,7,18,44,1,1,1,1
5509,Scott Holtzman,1,0,17,54,0.31,20,57,0,0,0,0,0,0.0,13,45,2,5,2,4,15,52,2,2,0,0
5509,Jim Miller,2,0,12,23,0.52,17,29,0,0,0,0,1,0.0,6,17,3,3,3,3,8,18,2,3,2,2
5509,Scott Holtzman,2,0,31,59,0.52,43,72,0,1,0,1,1,1.0,28,55,0,0,3,4,21,44,2,3,8,12
5509,Jim Miller,3,0,26,52,0.5,28,54,0,0,0,0,0,0.0,16,41,7,8,3,3,18,42,8,10,0,0
5509,Scott Holtzman,3,0,40,84,0.47,57,102,0,0,0,0,0,0.0,36,80,3,3,1,1,34,73,6,11,0,0
5508,Devin Clark,1,0,10,14,0.71,33,38,0,2,0,1,2,0.5,3,6,1,1,6,7,5,8,3,4,2,2
5508,Dequan Townsend,1,0,4,15,0.26,16,28,0,0,0,0,0,0.0,2,13,2,2,0,0,0,11,4,4,0,0
5508,Devin Clark,2,0,21,26,0.8,46,52,0,1,0,1,1,1.0,10,15,11,11,0,0,2,6,0,0,19,20
5508,Dequan Townsend,2,0,1,9,0.11,4,12,0,0,0,0,0,0.0,1,9,0,0,0,0,1,9,0,0,0,0
5508,Devin Clark,3,0,8,14,0.57,43,60,0,0,0,1,1,1.0,6,11,1,2,1,1,2,6,0,0,6,8
5508,Dequan Townsend,3,0,1,12,0.08,17,29,0,0,0,0,0,0.0,1,11,0,1,0,0,1,12,0,0,0,0
5507,Casey Kenney,1,0,22,52,0.42,24,54,0,0,0,0,0,0.0,8,30,5,12,9,10,19,47,3,5,0,0
5507,Merab Dvalishvili,1,0,19,67,0.28,43,92,0,0,0,4,6,0.66,7,46,4,12,8,9,14,60,3,4,2,3
5507,Casey Kenney,2,0,16,45,0.35,16,45,0,0,0,0,0,0.0,8,37,4,4,4,4,16,44,0,1,0,0
5507,Merab Dvalishvili,2,0,24,65,0.36,33,75,0,0,0,4,11,0.36,9,48,9,10,6,7,17,57,3,3,4,5
5507,Casey Kenney,3,0,7,21,0.33,7,21,0,0,0,0,0,0.0,6,20,1,1,0,0,7,21,0,0,0,0
5507,Merab Dvalishvili,3,0,20,49,0.4,38,74,0,3,0,4,7,0.57,14,43,1,1,5,5,12,39,1,1,7,9
5506,Macy Chiasson,1,0,63,113,0.55,76,126,0,0,0,1,4,0.25,26,68,37,45,0,0,12,36,45,61,6,16
5506,Shanna Young,1,0,31,55,0.56,39,65,0,0,0,0,1,0.0,26,45,5,9,0,1,15,38,16,17,0,0
5506,Macy Chiasson,2,0,11,30,0.36,41,67,0,1,0,1,3,0.33,10,29,1,1,0,0,3,11,0,0,8,19
5506,Shanna Young,2,0,7,14,0.5,9,16,0,1,0,0,0,0.0,5,11,1,2,1,1,7,14,0,0,0,0
5506,Macy Chiasson,3,0,12,23,0.52,37,60,0,3,0,1,1,1.0,12,23,0,0,0,0,1,2,0,0,11,21
5506,Shanna Young,3,0,2,2,1.0,2,2,0,0,0,0,0,0.0,1,1,1,1,0,0,2,2,0,0,0,0
5505,Mark De La Rosa,1,0,22,57,0.38,22,57,0,0,0,0,1,0.0,12,42,8,13,2,2,22,56,0,1,0,0
5505,Raulian Paiva,1,0,19,62,0.3,31,74,0,0,0,0,0,0.0,14,52,2,5,3,5,17,59,2,3,0,0
5505,Mark De La Rosa,2,0,23,67,0.34,23,67,0,0,0,0,1,0.0,9,49,7,11,7,7,22,66,1,1,0,0
5505,Raulian Paiva,2,1,35,64,0.54,36,65,0,0,0,0,0,0.0,19,46,8,8,8,10,28,57,6,6,1,1
5504,Jon Jones,1,0,17,27,0.62,17,27,0,0,0,0,2,0.0,1,5,6,8,10,14,17,26,0,1,0,0
5504,Dominick Reyes,1,0,23,59,0.38,23,59,0,0,0,0,0,0.0,7,33,11,14,5,12,20,56,3,3,0,0
5504,Jon Jones,2,0,22,37,0.59,22,37,0,0,0,0,0,0.0,8,19,5,7,9,11,22,37,0,0,0,0
5504,Dominick Reyes,2,0,33,68,0.48,33,68,0,0,0,0,0,0.0,11,46,12,12,10,10,33,68,0,0,0,0
5504,Jon Jones,3,0,19,34,0.55,20,35,0,0,0,0,2,0.0,7,18,5,7,7,9,19,34,0,0,0,0
5504,Dominick Reyes,3,0,26,45,0.57,27,46,0,0,0,0,0,0.0,7,25,13,14,6,6,23,42,3,3,0,0
5504,Jon Jones,4,0,20,34,0.58,20,35,0,0,0,1,3,0.33,8,19,6,8,6,7,17,30,3,4,0,0
5504,Dominick Reyes,4,0,13,41,0.31,14,42,0,0,0,0,0,0.0,7,32,4,7,2,2,12,40,1,1,0,0
5504,Jon Jones,5,0,26,34,0.76,28,36,0,0,0,1,2,0.5,7,13,8,9,11,12,26,34,0,0,0,0
5504,Dominick Reyes,5,0,21,46,0.45,22,48,0,0,0,0,0,0.0,9,33,8,8,4,5,21,46,0,0,0,0
5503,Valentina Shevchenko,1,0,13,28,0.46,14,29,0,0,0,1,1,1.0,7,19,0,1,6,8,12,27,0,0,1,1
5503,Katlyn Chookagian,1,0,7,26,0.26,14,35,0,0,0,0,0,0.0,0,12,1,3,6,11,7,26,0,0,0,0
5503,Valentina Shevchenko,2,0,10,19,0.52,25,34,0,1,0,1,1,1.0,3,12,3,3,4,4,10,19,0,0,0,0
5503,Katlyn Chookagian,2,0,7,25,0.28,10,28,0,0,0,0,0,0.0,0,14,2,4,5,7,7,25,0,0,0,0
5503,Valentina Shevchenko,3,0,17,18,0.94,18,19,0,1,0,1,1,1.0,16,17,0,0,1,1,1,2,0,0,16,16
5503,Katlyn Chookagian,3,0,3,5,0.6,3,5,0,0,0,0,0,0.0,0,2,2,2,1,1,3,5,0,0,0,0
5502,Juan Adams,1,0,7,11,0.63,7,11,0,0,0,0,0,0.0,3,4,2,4,2,3,7,11,0,0,0,0
5502,Justin Tafa,1,1,10,15,0.66,10,15,0,0,0,0,0,0.0,5,9,0,1,5,5,8,11,1,1,1,3
5501,Mirsad Bektic,1,0,7,26,0.26,9,28,0,0,0,0,3,0.0,6,24,1,2,0,0,4,20,3,6,0,0
5501,Dan Ige,1,0,26,45,0.57,30,52,0,1,0,1,2,0.5,15,34,10,10,1,1,16,30,7,11,3,4
5501,Mirsad Bektic,2,0,5,13,0.38,11,19,1,4,0,2,3,0.66,3,11,2,2,0,0,5,13,0,0,0,0
5501,Dan Ige,2,0,4,8,0.5,13,19,0,0,0,0,0,0.0,1,5,3,3,0,0,4,8,0,0,0,0
5501,Mirsad Bektic,3,0,5,21,0.23,9,27,0,2,0,1,4,0.25,5,21,0,0,0,0,5,21,0,0,0,0
5501,Dan Ige,3,0,13,35,0.37,21,46,0,0,0,0,0,0.0,11,31,2,4,0,0,8,30,5,5,0,0
5500,Derrick Lewis,1,0,7,13,0.53,13,19,0,0,0,0,1,0.0,2,8,5,5,0,0,4,9,3,4,0,0
5500,Ilir Latifi,1,0,2,6,0.33,6,10,0,0,0,0,3,0.0,1,5,1,1,0,0,0,2,2,4,0,0
5500,Derrick Lewis,2,0,2,13,0.15,2,14,0,0,0,0,0,0.0,0,9,2,3,0,1,2,11,0,2,0,0
5500,Ilir Latifi,2,0,2,5,0.4,32,40,0,1,0,2,2,1.0,0,2,0,0,2,3,2,5,0,0,0,0
5500,Derrick Lewis,3,0,11,24,0.45,12,25,0,0,0,0,0,0.0,10,22,1,2,0,0,6,18,5,6,0,0
5500,Ilir Latifi,3,0,1,1,1.0,24,27,0,1,0,1,2,0.5,1,1,0,0,0,0,1,1,0,0,0,0
5499,Trevin Giles,1,0,8,20,0.4,12,25,0,0,1,0,0,0.0,7,19,1,1,0,0,5,13,1,3,2,4
5499,James Krause,1,0,5,5,1.0,15,16,3,1,0,1,1,1.0,1,1,1,1,3,3,4,4,1,1,0,0
5499,Trevin Giles,2,0,41,77,0.53,49,85,1,3,0,0,0,0.0,37,73,3,3,1,1,12,33,3,8,26,36
5499,James Krause,2,0,10,22,0.45,11,25,1,0,0,0,1,0.0,1,9,3,7,6,6,10,22,0,0,0,0
5499,Trevin Giles,3,0,22,51,0.43,27,57,0,0,0,0,0,0.0,19,47,2,3,1,1,19,46,3,5,0,0
5499,James Krause,3,0,29,53,0.54,33,57,0,0,0,0,2,0.0,16,39,4,4,9,10,25,48,4,5,0,0
5498,Lauren Murphy,1,0,32,80,0.4,33,82,0,1,0,1,1,1.0,28,74,4,6,0,0,31,77,1,3,0,0
5498,Andrea Lee,1,0,43,104,0.41,44,106,0,0,0,0,1,0.0,18,74,16,20,9,10,41,101,1,2,1,1
5498,Lauren Murphy,2,0,33,73,0.45,41,84,0,0,0,1,3,0.33,30,68,2,4,1,1,31,71,2,2,0,0
5498,Andrea Lee,2,0,38,103,0.36,39,104,0,0,0,0,1,0.0,21,77,11,20,6,6,38,103,0,0,0,0
5498,Lauren Murphy,3,0,15,44,0.34,33,62,0,0,1,0,0,0.0,12,39,3,5,0,0,13,42,2,2,0,0
5498,Andrea Lee,3,0,23,60,0.38,24,61,1,0,0,0,1,0.0,12,43,7,11,4,6,20,57,3,3,0,0
5497,Alex Morono,1,0,1,4,0.25,1,4,0,0,0,0,0,0.0,1,3,0,1,0,0,1,4,0,0,0,0
5497,Khaos Williams,1,1,10,17,0.58,10,17,0,0,0,0,1,0.0,6,12,4,4,0,1,4,10,4,4,2,3
5496,Miles Johns,1,0,7,25,0.28,7,25,0,0,0,0,0,0.0,6,24,0,0,1,1,7,25,0,0,0,0
5496,Mario Bautista,1,0,4,38,0.1,4,38,0,0,0,0,0,0.0,4,36,0,0,0,2,4,38,0,0,0,0
5496,Miles Johns,2,0,6,19,0.31,6,19,0,0,0,0,0,0.0,5,18,0,0,1,1,6,19,0,0,0,0
5496,Mario Bautista,2,1,14,29,0.48,14,29,0,0,0,0,0,0.0,14,28,0,0,0,1,5,19,0,0,9,10
5495,Domingo Pilarte,1,0,1,4,0.25,1,4,0,0,0,0,0,0.0,0,3,1,1,0,0,0,2,1,2,0,0
5495,Journey Newson,1,1,6,10,0.6,7,13,0,0,0,0,0,0.0,6,10,0,0,0,0,1,5,0,0,5,5
5494,Andre Ewell,1,0,27,55,0.49,29,58,0,0,0,0,0,0.0,10,37,13,14,4,4,27,54,0,1,0,0
5494,Jonathan Martinez,1,0,17,34,0.5,25,43,0,0,0,0,1,0.0,7,20,4,7,6,7,16,33,1,1,0,0
5494,Andre Ewell,2,0,34,65,0.52,37,69,0,0,0,0,0,0.0,15,45,18,19,1,1,32,61,2,4,0,0
5494,Jonathan Martinez,2,0,29,58,0.5,29,58,0,0,0,0,2,0.0,16,37,5,8,8,13,29,58,0,0,0,0
5494,Andre Ewell,3,0,19,57,0.33,19,57,0,0,0,0,0,0.0,7,41,12,16,0,0,19,57,0,0,0,0
5494,Jonathan Martinez,3,0,20,50,0.4,20,50,0,0,0,0,0,0.0,7,31,6,12,7,7,20,50,0,0,0,0
5493,Austin Lingo,1,0,8,30,0.26,10,32,0,1,0,1,1,1.0,4,22,3,6,1,2,7,26,1,4,0,0
5493,Youssef Zalal,1,0,16,31,0.51,18,36,0,0,0,1,5,0.2,10,23,2,4,4,4,15,29,1,1,0,1
5493,Austin Lingo,2,0,0,11,0.0,2,14,0,0,0,0,0,0.0,0,11,0,0,0,0,0,11,0,0,0,0
5493,Youssef Zalal,2,0,5,6,0.83,13,16,2,1,0,2,4,0.5,2,3,1,1,2,2,4,5,1,1,0,0
5493,Austin Lingo,3,0,4,20,0.2,4,22,0,0,0,0,0,0.0,1,14,2,4,1,2,4,19,0,1,0,0
5493,Youssef Zalal,3,0,10,18,0.55,18,28,0,1,0,3,3,1.0,4,11,3,4,3,3,9,17,0,0,1,1
5492,Curtis Blaydes,1,0,14,38,0.36,15,40,0,0,0,0,4,0.0,8,32,2,2,4,4,14,38,0,0,0,0
5492,Junior Dos Santos,1,0,5,23,0.21,5,23,0,0,0,0,0,0.0,2,18,2,3,1,2,5,23,0,0,0,0
5492,Curtis Blaydes,2,0,14,22,0.63,14,22,0,0,0,0,2,0.0,12,19,1,1,1,2,5,13,9,9,0,0
5492,Junior Dos Santos,2,0,2,7,0.28,2,7,0,0,0,0,0,0.0,1,5,0,1,1,1,2,7,0,0,0,0
5491,Rafael Dos Anjos,1,0,4,9,0.44,5,12,0,0,0,0,0,0.0,1,6,2,2,1,1,4,9,0,0,0,0
